KRZAST;KSTRANA;PORCISLO;JMENO;PRIJMENI;TITULPRED;TITULZA;VEK;POVOLANI;BYDLISTEN;BYDLISTEK;PSTRANA;NSTRANA;PLATNOST;POCHLASU;POCPROC;MANDAT;PORADIMAND;PORADINAHR
1;7;66;"Petr";"Mašek";"";"";46;"starosta, agronom";"Záryby";535362;99;166;"A";0;0;"N";0;0
1;7;67;"Markéta";"Fröhlichová";"";"";44;"starostka, stránice MP Kladno, tisková mluvèí";"Krušovice";541974;99;166;"A";0;0;"N";0;0
1;7;68;"Karel";"Koubskı";"";"";74;"technickı poradce, konzultant";"Kutná Hora";533955;1;166;"A";0;0;"N";0;0
1;7;69;"Ivo";"Trešl";"MUDr.";"";48;"radní, lékaø - traumatolog";"Rakovník";541656;99;166;"A";0;0;"N";0;0
1;7;70;"Petr";"Štìpánek";"";"";56;"starosta, agronom";"Petrovice";541044;166;166;"A";0;0;"N";0;0
1;16;1;"Radek";"Rozvoral";"";"";53;"poslanec, místostarosta obce Všechlapy";"Všechlapy";537985;1114;1114;"A";0;0;"N";0;0
1;16;2;"Tomáš";"Doleal";"Ing.";"";47;"ekonom, politolog";"Kamenice";538299;1114;1114;"A";0;0;"N";0;0
1;16;3;"Oldøich";"Èernı";"";"";55;"námìstek primátora a zastupitel stat. mìsta Kladna";"Kladno";532053;1114;1114;"A";0;0;"N";0;0
1;16;4;"Robert";"Nedvìd";"";"";56;"mistr smìny";"Obøíství";535133;1114;1114;"A";0;0;"N";0;0
1;16;5;"Antonín";"Dušek";"Ing.";"";64;"ministerskı rada";"Malešov";534188;1114;1114;"A";0;0;"N";0;0
1;16;6;"Jiøí";"Novotnı";"Bc.";"";44;"odbornı pracovník úøadu práce";"Pøíbram";539911;1114;1114;"A";0;0;"N";0;0
1;16;7;"Miroslav";"Køeèek";"";"";62;"ivnostník v oboru auto-moto";"Benešov";529303;1114;1114;"A";0;0;"N";0;0
1;16;8;"Václav";"Bošek";"Mgr.";"MBA";43;"zástupce øeditele mezinárodní spoleènosti";"Kladno";532053;99;1114;"A";0;0;"N";0;0
1;16;9;"Pavel";"Malı";"";"";55;"topenáø";"Kladno";532053;1114;1114;"A";0;0;"N";0;0
1;16;10;"Jan";"Páša";"";"";61;"dispeèer dopravy";"Luštìnice";536270;1114;1114;"A";0;0;"N";0;0
1;16;11;"Miloslav";"Hess";"";"";46;"ivnostník v oboru stavitelství";"Vlašim";530883;1114;1114;"A";0;0;"N";0;0
1;16;12;"Vladimíra";"Štefcová";"";"";56;"administrativní pracovnice";"Církvice";533998;1114;1114;"A";0;0;"N";0;0
1;16;13;"Jan";"Hošna";"";"";50;"ivnostník";"Pøíbram";539911;1114;1114;"A";0;0;"N";0;0
1;16;14;"Petr";"Fodor";"";"";31;"programátor";"Beroun";531057;1114;1114;"A";0;0;"N";0;0
1;16;15;"Petr";"Kruliš";"";"";38;"revizní technik, dobrovolnı hasiè";"Plaòany";533581;1114;1114;"A";0;0;"N";0;0
1;16;16;"František";"Ryšlink";"";"";57;"pojišovací specialista";"Kladno";532053;1114;1114;"A";0;0;"N";0;0
1;16;17;"Leoš";"Vacek";"";"";42;"konstruktér";"Dolní Bousov";535702;1114;1114;"A";0;0;"N";0;0
1;16;18;"Filip";"Dufek";"";"";37;"technik";"Kosova Hora";540498;1114;1114;"A";0;0;"N";0;0
1;16;19;"Aleš";"Vach";"";"";54;"státní zamìstnanec";"Zvánovice";539091;1114;1114;"A";0;0;"N";0;0
1;16;20;"Jana";"Pavlisová";"";"";46;"ivnostník, zastupitelka mìsta Votice";"Votice";530905;1114;1114;"A";0;0;"N";0;0
1;16;21;"Ivo";"Slánskı";"";"";59;"ivnostník, zastupitel mìsta Slanı";"Slanı";532819;1114;1114;"A";0;0;"N";0;0
1;16;22;"Hana";"Kohnová";"Bc.";"";49;"obchodní manaerka";"Pøíbram";539911;1114;1114;"A";0;0;"N";0;0
1;16;23;"Vlastimil";"Stanìk";"";"";54;"ivnostník v oboru IT";"Øevnièov";542351;1114;1114;"A";0;0;"N";0;0
1;16;24;"Jindøich";"Vanìèek";"";"";62;"servisní technik dopravy";"Èáslav";534005;1114;1114;"A";0;0;"N";0;0
1;16;25;"Karel";"Chvála";"";"";56;"finanèní poradce";"Neratovice";535087;1114;1114;"A";0;0;"N";0;0
1;16;26;"Ivana";"Slavíèková";"";"";59;"administrativní pracovnice";"Kladno";532053;1114;1114;"A";0;0;"N";0;0
1;16;27;"Lada";"Hrádková";"";"";44;"operátor logistiky";"Mladá Boleslav";535419;1114;1114;"A";0;0;"N";0;0
1;16;28;"Petr";"Andrš";"";"";40;"asistent prodeje";"Beroun";531057;1114;1114;"A";0;0;"N";0;0
1;16;29;"Jaroslava";"Dolealová";"Mgr.";"";72;"pedagog";"Kamenice";538299;1114;1114;"A";0;0;"N";0;0
1;16;30;"Eva";"Junková";"";"";40;"rozpoètáø";"Kladno";532053;1114;1114;"A";0;0;"N";0;0
1;16;31;"Petr";"Novotnı";"";"";53;"ivnostník, zastupitel obce Vrdy";"Vrdy";534587;1114;1114;"A";0;0;"N";0;0
1;16;32;"Monika";"Petrová";"Ing.";"";32;"státní zamìstnanec";"Pøíbram";539911;99;1114;"A";0;0;"N";0;0
1;16;33;"Oldøich";"Simon";"";"";44;"operátor vıroby";"Podìbrady";537683;1114;1114;"A";0;0;"N";0;0
1;16;34;"Lubomír";"Jonáš";"";"";60;"ivnostník";"Milostín";542075;1114;1114;"A";0;0;"N";0;0
1;16;35;"Renáta";"Kyptová";"";"";57;"vychovatelka na ZŠ";"Kobylnice";571172;1114;1114;"A";0;0;"N";0;0
1;16;36;"Petra";"Novotná";"Bc.";"DiS.";35;"øeditelka Agrární komory Pøíbram";"Pøíbram";539911;1114;1114;"A";0;0;"N";0;0
1;16;37;"Jarmil";"Kára";"";"";56;"servisní technik, zastupitel obce Cítov";"Cítov";534731;1114;1114;"A";0;0;"N";0;0
1;16;38;"Jiøí";"Nìmeèek";"";"";35;"kuchaø";"Benešov";529303;1114;1114;"A";0;0;"N";0;0
1;16;39;"Miloslav";"Moravec";"";"";53;"vedoucí provozního støediska, zastupitel obce";"Vìšín";541508;1114;1114;"A";0;0;"N";0;0
1;16;40;"Jan";"Štraub";"";"";49;"provozní manaer, zastupitel a radní stat. mìsta";"Kladno";532053;1114;1114;"A";0;0;"N";0;0
1;16;41;"Jiøí";"Sedláèek";"";"";49;"ivnostník";"Neratovice";535087;1114;1114;"A";0;0;"N";0;0
1;16;42;"Ilona";"Havelková";"";"";48;"pracovnice ve zdravotnictví";"Pøíbram";539911;1114;1114;"A";0;0;"N";0;0
1;16;43;"Hana";"Chalupová";"";"";44;"zástupce vedoucího prodeje";"leby";534668;1114;1114;"A";0;0;"N";0;0
1;16;44;"Josef";"Turèan";"";"";34;"øidiè MHD";"Støíbrná Skalice";533718;1114;1114;"A";0;0;"N";0;0
1;16;45;"Ivana";"Vilímková";"";"";60;"manaerka produktù";"Luštìnice";536270;99;1114;"A";0;0;"N";0;0
1;16;46;"Pavel";"Koèí";"";"";61;"pracovník ivoèišné vıroby";"Vlašim";530883;1114;1114;"A";0;0;"N";0;0
1;16;47;"Karolína";"Lev";"";"";27;"finanèní specialista";"Slanı";532819;1114;1114;"A";0;0;"N";0;0
1;16;48;"Josef";"Lorenc";"";"";38;"ivnostník";"Hluboš";540242;1114;1114;"A";0;0;"N";0;0
1;16;49;"Jan";"Koèvara";"";"";54;"chemik operátor";"Neratovice";535087;1114;1114;"A";0;0;"N";0;0
1;16;50;"Bøetislav";"Maøan";"Bc.";"";43;"odbornı pracovník úøadu práce, zastupitel obce";"Hluboš";540242;99;1114;"A";0;0;"N";0;0
1;16;51;"Roman";"Polaneckı";"";"";48;"administrativní pracovník";"Velké Popovice";538981;1114;1114;"A";0;0;"N";0;0
1;16;52;"Pavel";"Král";"";"";48;"ivnostník v oboru štukatérství";"Vlašim";530883;1114;1114;"A";0;0;"N";0;0
1;16;53;"Daniel";"Korol";"";"";50;"vıpravèí";"Kácov";534129;1114;1114;"A";0;0;"N";0;0
1;16;54;"Jaroslava";"Novotná";"";"";64;"ivnostník";"Oboøištì";540951;1114;1114;"A";0;0;"N";0;0
1;16;55;"Jarmila";"Tınková";"";"";52;"zdravotní sestra";"Mìlník";534676;1114;1114;"A";0;0;"N";0;0
1;16;56;"Jan";"Šíma";"Bc.";"";67;"kameraman";"Senohraby";538752;1114;1114;"A";0;0;"N";0;0
1;16;57;"František";"Kratochvíl";"";"";57;"elektromechanik";"Kamenné ehrovice";532452;1114;1114;"A";0;0;"N";0;0
1;16;58;"Jaroslava";"Drechslerová";"";"";55;"státní zamìstnanec";"Stará Hu";541338;1114;1114;"A";0;0;"N";0;0
1;16;59;"Lucie";"Vrbová";"";"";43;"pracovnice autoservisu";"Neustupov";530301;1114;1114;"A";0;0;"N";0;0
1;16;60;"Nikola";"Hošnová";"";"";26;"servírka";"Pøíbram";539911;1114;1114;"A";0;0;"N";0;0
1;16;61;"Jaroslav";"Moravec";"";"";58;"truhláø";"leby";534668;1114;1114;"A";0;0;"N";0;0
1;16;62;"Zuzana";"Hessová";"";"";72;"úèetní";"Malá Hraštice";540714;1114;1114;"A";0;0;"N";0;0
1;16;63;"Denis";"Nedvìd";"";"";23;"grafik specialista";"Obøíství";535133;1114;1114;"A";0;0;"N";0;0
1;16;64;"Jaroslav";"Melichar";"";"";47;"pracovník ostrahy";"Úmonín";534501;1114;1114;"A";0;0;"N";0;0
1;16;65;"Anna";"Spìváèková";"Mgr.";"";76;"ekolog, pedagog, zastupitelka mìsta Neratovice";"Neratovice";535087;99;1114;"A";0;0;"N";0;0
1;16;66;"Pavel";"Joukl";"";"";50;"odbornı referent";"Bratronice";532142;1114;1114;"A";0;0;"N";0;0
1;16;67;"Miroslav";"Holub";"";"";47;"chemik operátor";"Obøíství";535133;1114;1114;"A";0;0;"N";0;0
1;16;68;"Milan";"Filip";"";"";47;"technickı pracovník";"Tınec nad Sázavou";530841;1114;1114;"A";0;0;"N";0;0
1;16;69;"Karel";"Kousek";"";"";42;"logistickı pracovník";"Pøíbram";539911;99;1114;"A";0;0;"N";0;0
1;16;70;"Michal";"Brodskı";"";"";45;"zedník specialista";"Pøíbram";539911;99;1114;"A";0;0;"N";0;0
1;19;1;"Jiøí";"Sníek";"Ing. Bc.";"";31;"specialista IT, pøedseda støedoèeskıch Pirátù";"Kolín";533165;720;720;"A";0;0;"N";0;0
1;19;2;"Jana";"Skopalíková";"Mgr.";"";27;"botanièka v Bot. ústavu AV ÈR, oddílová vedoucí";"Kladno";532053;720;720;"A";0;0;"N";0;0
1;19;3;"Simona";"Luftová";"Mgr.";"";47;"stø. uèitelka a manaer. mezinárod. vzdìl.projektù";"Pøíbram";539911;720;720;"A";0;0;"N";0;0
1;19;4;"Daniel";"Netušil";"Ing.";"";28;"radní mìsta Benešov, metodik projektového øízení";"Benešov";529303;720;720;"A";0;0;"N";0;0
1;19;5;"Petra";"Smutná";"Bc.";"";42;"ekonomka, zamìstnankynì ve státní správì";"Mladá Boleslav";535419;720;720;"A";0;0;"N";0;0
1;19;6;"Tomáš";"Zmuda";"Ing.";"";32;"zastupitel obce Jinoèany, projektovı manaer";"Jinoèany";539350;720;720;"A";0;0;"N";0;0
1;19;7;"Adéla";"Šípová";"Mgr.";"";40;"advokátka, pøedsed. správní rady Nadaèního fondu";"Doksy";532223;99;720;"A";0;0;"N";0;0
1;19;8;"Lucie";"Cirkva Chocholová";"Mgr.";"";42;"lektorka a muzejní pracovnice";"Kaèice";532444;720;720;"A";0;0;"N";0;0
1;19;9;"Milan";"Zelenı";"";"";22;"student zdravotnickıch studií na VŠ";"Kutná Hora";533955;720;720;"A";0;0;"N";0;0
1;19;10;"Petr";"Tomáš";"";"";50;"zdravotnickı specialista, školitel první pomoci";"Øíèany";538728;99;720;"A";0;0;"N";0;0
1;19;11;"Petr";"Procházka";"";"";39;"vedoucí dispeèer mezinárodní vlakové dopravy";"Nymburk";537004;720;720;"A";0;0;"N";0;0
1;19;12;"Jan";"Lièka";"Ing.";"";39;"konzultant v automobilovém prùmyslu";"Struhaøov";530689;720;720;"A";0;0;"N";0;0
1;19;13;"Antonín";"Schejbal";"Bc.";"";24;"zastupitel, VŠ student, provozovatel hudeb. klubu";"Pøíbram";539911;720;720;"A";0;0;"N";0;0
1;19;14;"Milan";"Krch";"Ing.";"";40;"manaer a konzultant IT, místopøed. okrašlova. sp.";"Mraè";530204;720;720;"A";0;0;"N";0;0
1;19;15;"Martin";"Suchánek";"Ing.";"";51;"tajemník Mìstského úøadu Podìbrady";"Kutná Hora";533955;1211;720;"A";0;0;"N";0;0
1;19;16;"Vojtìch";"Lukavec";"";"";22;"student Všeobec. lékaøství, èlen Resortního tımu";"Podìbrady";537683;720;720;"A";0;0;"N";0;0
1;19;17;"Petr";"Chaluš";"Mgr.";"";47;"pøedseda Fóra rodièù, metodik inovací ve vzdìl.";"Benešov";529303;99;720;"A";0;0;"N";0;0
1;19;18;"Tomáš";"Lénárd";"";"";34;"filmovı a video produkèní, spolumaj. sport. centra";"Øíèany";538728;720;720;"A";0;0;"N";0;0
1;19;19;"Magdaléna";"Vilímovská";"";"";22;"studentka Fakulty humanitních studií UK";"Lešany";530051;99;720;"A";0;0;"N";0;0
1;19;20;"Monika";"Keøková";"Ing.";"MPA";35;"zastupitelka obce, specialistka na EU dotace";"Ohrobec";539503;720;720;"A";0;0;"N";0;0
1;19;21;"Štìpán";"Drtina";"Bc.";"";26;"radní mìsta, místopøedseda støedoèeskıch Pirátù";"Kutná Hora";533955;720;720;"A";0;0;"N";0;0
1;19;22;"Vojtìch";"Ertl";"Ing. arch.";"";33;"architekt, vèelaø";"Kolín";533165;720;720;"A";0;0;"N";0;0
1;19;23;"Michal";"Halinskı";"Ing.";"";34;"network architect, èlen kontrolního vıboru";"Kladno";532053;720;720;"A";0;0;"N";0;0
1;19;24;"Jiøí";"Lehejèek";"Mgr. Ing.";"Ph.D.";33;"polární ekolog a vedoucí polárních expedic";"Stranèice";538809;720;720;"A";0;0;"N";0;0
1;19;25;"Václav";"Kubaljak";"Bc.";"";31;"pedagog, odborník na e-learning";"Benešov";529303;720;720;"A";0;0;"N";0;0
1;19;26;"Jan";"Prokop";"";"";39;"specialista na IT, modeláø a moøskı akvarista";"Brandıs nad Labem-Stará Boleslav";538094;720;720;"A";0;0;"N";0;0
1;19;27;"Jan";"Trnka";"Bc.";"";32;"vedoucí letecké údrby";"Trhové Dušníky";598429;720;720;"A";0;0;"N";0;0
1;19;28;"Jan";"Èáha";"Bc.";"DiS.";31;"zdravotnickı záchranáø, lektor první pomoci";"Jílové u Prahy";539333;720;720;"A";0;0;"N";0;0
1;19;29;"Matouš";"Vanèa";"Mgr. Bc. et Bc.";"";30;"zastupitel, tajemník poslaneckého klubu Pirátù";"Èestlice";538141;99;720;"A";0;0;"N";0;0
1;19;30;"Jaroslav";"Pros";"";"";33;"vedoucí kontrolor pøepravy Èeskıch drah";"Kolín";533165;720;720;"A";0;0;"N";0;0
1;19;31;"Josef";"Bouše";"";"";22;"specialista IT, místopøedseda støedoèeskıch Pirátù";"Narysov";564478;720;720;"A";0;0;"N";0;0
1;19;32;"Marek";"Øebíèek";"";"";45;"zastupitel, øeditel døevaøské spoleènosti";"Brandıs nad Labem-Stará Boleslav";538094;720;720;"A";0;0;"N";0;0
1;19;33;"Zdenìk";"Lajbner";"RNDr.";"Ph.D.";42;"vìdeckı pracovník";"Chyòava";531294;720;720;"A";0;0;"N";0;0
1;19;34;"David";"Hösl";"";"";35;"provoz. e-shopù a prodejen se sport. vybavením";"Králùv Dvùr";533203;720;720;"A";0;0;"N";0;0
1;19;35;"Pavel";"Šanda";"Bc.";"";47;"zastupitel mìsta Neratovice, radiaèní fyzik";"Neratovice";535087;99;720;"A";0;0;"N";0;0
1;19;36;"Michal";"Trešl";"";"";27;"zastupitel mìsta Èernošice, umìleckı kováø";"Èernošice";539139;720;720;"A";0;0;"N";0;0
1;19;37;"Tereza";"Kvitová";"Bc.";"";34;"vıtvarnice a historièka";"Tınec nad Labem";533807;720;720;"A";0;0;"N";0;0
1;19;38;"Vladimír";"Kališ";"Mgr.";"";32;"politolog, èlen Komise ivotního prostøedí mìsta";"Rakovník";541656;99;720;"A";0;0;"N";0;0
1;19;39;"Markéta";"Šedivá";"Ing.";"";37;"projektantka pozemních staveb, èlenka dozorèí rady";"Kutná Hora";533955;99;720;"A";0;0;"N";0;0
1;19;40;"Sámir";"Shanaáh";"Bc.";"";27;"obchodní manaer a fundraiser";"Beroun";531057;720;720;"A";0;0;"N";0;0
1;19;41;"Svatopluk";"Boèek";"Ing.";"";41;"chemik a obchodník v chemickém prùmyslu";"Kolín";533165;720;720;"A";0;0;"N";0;0
1;19;42;"Jan";"Korbel";"";"";41;"síovı inenır, místopøedseda støedoèeskıch Pirátù";"Pohoøí";539562;720;720;"A";0;0;"N";0;0
1;19;43;"Martin";"Martin";"Ing.";"";33;"stavební a dopravní akustik";"Nymburk";537004;720;720;"A";0;0;"N";0;0
1;19;44;"Jakub";"Václavoviè";"";"";25;"pedagog, propagátor sebeøízeného vzdìlávání";"Kladno";532053;720;720;"A";0;0;"N";0;0
1;19;45;"Radek";"Èernohous";"";"";54;"operátor vırobní linky v potravináøství";"Braškov";532126;720;720;"A";0;0;"N";0;0
1;19;46;"Petr";"Èáp";"MDDr.";"";30;"zubní lékaø";"Sedlèany";541281;720;720;"A";0;0;"N";0;0
1;19;47;"Nadìda";"Hamplová";"Ing.";"";44;"podniková ekoloka";"Zruè nad Sázavou";534633;99;720;"A";0;0;"N";0;0
1;19;48;"Miroslava";"Petráòová";"";"";69;"úèetní";"Pøíbram";539911;99;720;"A";0;0;"N";0;0
1;19;49;"Roman";"Morávek";"Ing.";"";49;"ekonom, poradce pro zahranièní spoleènosti";"Dolní Bøeany";539210;720;720;"A";0;0;"N";0;0
1;19;50;"Petr";"Petøík";"RNDr.";"Ph.D.";44;"vìdeckı pracovník, šéfredaktor èasopisu Botanika";"Èelákovice";538132;795;720;"A";0;0;"N";0;0
1;19;51;"Patrick";"Zandl";"";"";46;"zastupitel, koordinátor vıvoje Prusa Research";"Brandıs nad Labem-Stará Boleslav";538094;720;720;"A";0;0;"N";0;0
1;19;52;"Jiøí";"Adámek";"";"";38;"provozovatel paintballového høištì";"Kladno";532053;720;720;"A";0;0;"N";0;0
1;19;53;"Jiøina";"Procházková";"Mgr.";"";37;"uèitelka na základní škole";"Nymburk";537004;720;720;"A";0;0;"N";0;0
1;19;54;"Dominika";"Poivilová Michailidu";"MgA.";"";40;"zastupitelka obce Krnsko, vıtvarnice";"Krnsko";536172;720;720;"A";0;0;"N";0;0
1;19;55;"Jan";"Jurik";"";"";35;"elektrikáø, provozovatel e-shopù, DJ a produkèní";"Kladno";532053;720;720;"A";0;0;"N";0;0
1;19;56;"Kristına";"Hlásková";"";"";21;"studentka VŠE - mezinárodní obchod";"Kolín";533165;720;720;"A";0;0;"N";0;0
1;19;57;"Marek";"Jeøicha";"Mgr.";"";29;"zastupitel, uèitel angliètiny a obèanské vıchovy";"Èernošice";539139;99;720;"A";0;0;"N";0;0
1;19;58;"Jaroslava";"Pechová";"";"";81;"dùchodkynì";"Kutná Hora";533955;99;720;"A";0;0;"N";0;0
1;19;59;"Vilém";"Nájemník";"Bc.";"M.A.";29;"specialista novıch médií a projektovı vedoucí";"Podìbrady";537683;720;720;"A";0;0;"N";0;0
1;19;60;"Ondøej";"Klimeš";"";"";49;"marketing a PR manaer";"Všenory";539856;720;720;"A";0;0;"N";0;0
1;19;61;"Jan";"Lukášek";"Bc.";"";41;"soukromı zemìdìlec";"Kmetinìves";532479;720;720;"A";0;0;"N";0;0
1;19;62;"Radek";"Hampl";"Bc.";"";47;"vedoucí správy majetku a technickıch slueb";"Zruè nad Sázavou";534633;99;720;"A";0;0;"N";0;0
1;19;63;"Ivan";"Šedek";"Ing.";"";74;"dùchodce, student Univerzity tøetího vìku";"Lety";539406;720;720;"A";0;0;"N";0;0
1;19;64;"Tomáš";"Laòka";"Bc.";"";30;"prùvodce, cestovatel, pøedseda Komise iv. prostø.";"Rakovník";541656;720;720;"A";0;0;"N";0;0
1;19;65;"Vít";"Šnajdr";"Mgr. Bc.";"";47;"místostarosta mìsta, uèitel biologie a chemie";"Kutná Hora";533955;720;720;"A";0;0;"N";0;0
1;19;66;"Miroslav";"Dvoøák";"Ing. Mgr.";"MBA";48;"manaer mezinárodního obchodu";"Vestec";513458;720;720;"A";0;0;"N";0;0
1;19;67;"Radek";"Hampl";"Bc.";"";25;"specialista øízení lidskıch zdrojù";"Zruè nad Sázavou";534633;99;720;"A";0;0;"N";0;0
1;19;68;"Darina";"Èerná";"Bc.";"";42;"sociální pracovnice v azylovém domì Kladno";"Kladno";532053;99;720;"A";0;0;"N";0;0
1;19;69;"Kristına";"Holubová";"Mgr.";"";30;"odbornı rada v oblasti krajinotvorby";"Kolín";533165;99;720;"A";0;0;"N";0;0
1;19;70;"Karolína";"Gyurovszká";"Ing.";"";30;"manaerka pro komunikaci a vztahy s veøejností";"Podìbrady";537683;99;720;"A";0;0;"N";0;0
1;22;1;"Jana";"Nevrlá";"";"DiS.";41;"úøednice";"Kutná Hora";533955;99;83;"A";0;0;"N";0;0
1;33;1;"Martin";"Kupka";"Mgr.";"";44;"starosta, poslanec PÈR";"Líbeznice";538442;53;53;"A";0;0;"N";0;0
1;33;2;"Petr";"Vychodil";"";"MPA";48;"starosta";"Králùv Dvùr";533203;53;53;"A";0;0;"N";0;0
1;33;3;"Jarmila";"Smotlachová";"Ing.";"";54;"starostka, soukromı zemìdìlec";"Hlavenec";565989;99;53;"A";0;0;"N";0;0
1;33;4;"Martin";"Hrabánek";"Mgr.";"";47;"starosta";"Slanı";532819;53;53;"A";0;0;"N";0;0
1;33;5;"Karel";"Bendl";"PhDr. Ing. Mgr.";"MBA, LL.M.";49;"starosta, odbornı lesní hospodáø";"Benátky nad Jizerou";535451;53;53;"A";0;0;"N";0;0
1;33;6;"Tomáš";"Havlíèek";"Ing.";"MBA";40;"ekonom";"Kutná Hora";533955;53;53;"A";0;0;"N";0;0
1;33;7;"Pavel";"Pavlík";"Ing.";"";50;"ekonom, øeditel spoleènosti";"Benešov";529303;53;53;"A";0;0;"N";0;0
1;33;8;"Libor";"Lesák";"";"";55;"místostarosta";"Kralupy nad Vltavou";534951;53;53;"A";0;0;"N";0;0
1;33;9;"Jiøí";"Havelka";"Mgr.";"";45;"místostarosta";"Lysá nad Labem";537454;53;53;"A";0;0;"N";0;0
1;33;10;"Ludìk";"Štíbr";"PaedDr.";"";61;"starosta";"Rakovník";541656;53;53;"A";0;0;"N";0;0
1;33;11;"Tomáš";"Vokurka";"Mgr.";"";38;"místostarosta";"Dobøíš";540111;53;53;"A";0;0;"N";0;0
1;33;12;"Jakub";"Rejzek";"";"";41;"expert na digitalizaci a rozvoj infrastruktury";"Vrátkov";564826;53;53;"A";0;0;"N";0;0
1;33;13;"Miloslav";"Šmolík";"Ing.";"MSc.";48;"stavební inenır, vodohospodáø";"Øíèany";538728;53;53;"A";0;0;"N";0;0
1;33;14;"Michael";"Pánek";"Ing.";"";55;"silnièáø - bojovník za lepší støedoèeské silnice";"Dobøichovice";539198;53;53;"A";0;0;"N";0;0
1;33;15;"Dan";"Jiránek";"Ing.";"";57;"primátor";"Kladno";532053;53;53;"A";0;0;"N";0;0
1;33;16;"Ilona";"Chrtová";"Ing.";"";61;"øeditelka zaøízení pro zdravotnì postiené";"Libèice nad Vltavou";539414;53;53;"A";0;0;"N";0;0
1;33;17;"Josef";"Pátek";"Ing.";"";39;"starosta";"Èelákovice";538132;53;53;"A";0;0;"N";0;0
1;33;18;"Zdenìk";"Tùma";"Bc.";"";58;"manaer";"Mladá Boleslav";535419;53;53;"A";0;0;"N";0;0
1;33;19;"Jan";"Skopeèek";"Ing. et Ing.";"";39;"poslanec PÈR, ekonom";"Hoøovice";531189;53;53;"A";0;0;"N";0;0
1;33;20;"Jaroslav";"Kolbek";"";"";64;"starosta";"Pletenı Újezd";532738;55;53;"A";0;0;"N";0;0
1;33;21;"Lukáš";"Pilc";"";"";42;"starosta, podnikatel";"Milovice";537501;53;53;"A";0;0;"N";0;0
1;33;22;"Veronika";"Luòáková";"Mgr.";"";30;"specialista ve farmaceutické spoleènosti";"Neratovice";535087;53;53;"A";0;0;"N";0;0
1;33;23;"Pavel";"Rusı";"MUDr.";"";45;"lékaø";"Kutná Hora";533955;53;53;"A";0;0;"N";0;0
1;33;24;"Roman";"Valuš";"Ing.";"";47;"místostarosta, OSVÈ";"Jesenice";541834;53;53;"A";0;0;"N";0;0
1;33;25;"Daniel";"Štìpánek";"Mgr.";"";44;"místostarosta";"Bystøice";529451;53;53;"A";0;0;"N";0;0
1;33;26;"Petr";"Magera";"Ing.";"";54;"projektovı manaer";"Pøíbram";539911;53;53;"A";0;0;"N";0;0
1;33;27;"Ondøej";"Hranièka";"";"";20;"student, zastupitel obce";"Cerhenice";533246;53;53;"A";0;0;"N";0;0
1;33;28;"Petr";"Mach";"Mgr.";"";34;"státní zamìstnanec";"Èeskı Brod";533271;53;53;"A";0;0;"N";0;0
1;33;29;"Soòa";"Chalupová";"RNDr.";"";64;"starostka, geolog";"Beroun";531057;53;53;"A";0;0;"N";0;0
1;33;30;"Marcel";"Miška";"Bc.";"";50;"zastupitel, OSVÈ";"Pchery";532720;40;53;"A";0;0;"N";0;0
1;33;31;"Petr";"Koten";"";"";44;"OSVÈ, èlen vıboru sportu a tìlovıchovy SK";"iice";533157;53;53;"A";0;0;"N";0;0
1;33;32;"Jiøí";"Havránek";"Ing.";"";27;"OSVÈ";"Bratèice";531286;53;53;"A";0;0;"N";0;0
1;33;33;"Tomáš";"Novák";"";"";51;"podnikatel, pøedseda SK Benešov";"Benešov";529303;53;53;"A";0;0;"N";0;0
1;33;34;"Zdenìk";"Nejdl";"Ing.";"";61;"OSVÈ, èlen rady mìsta";"Rakovník";541656;53;53;"A";0;0;"N";0;0
1;33;35;"Zdenìk";"Vocásek";"";"";39;"OSVÈ, radní, starosta hasièù mìsta Nymburk";"Nymburk";537004;53;53;"A";0;0;"N";0;0
1;33;36;"Tomáš";"Patoèka";"";"";46;"stavební technik";"Loukovec";536261;53;53;"A";0;0;"N";0;0
1;33;37;"Ondøej";"Vodòanskı";"Mgr.";"";40;"vedoucí Oddìlení ICT";"Sedlèany";541281;53;53;"A";0;0;"N";0;0
1;33;38;"Jan";"Chleboun";"";"";48;"ivnostník";"Brandıs nad Labem-Stará Boleslav";538094;53;53;"A";0;0;"N";0;0
1;33;39;"Josef";"Chalupa";"";"";56;"starosta";"Kostelec nad Labem";534935;53;53;"A";0;0;"N";0;0
1;33;40;"Tomáš";"Müller";"";"";62;"manaer letového provozu, OSVÈ";"Lány";541991;24;53;"A";0;0;"N";0;0
1;33;41;"Tomáš";"Šalamon";"Ing. et Ing.";"MBA, Ph.D.";42;"podnikatel, vysokoškolskı pedagog";"Roztoky";539627;53;53;"A";0;0;"N";0;0
1;33;42;"Roman";"Tichovskı";"Ing.";"";53;"místostarosta";"Benešov";529303;53;53;"A";0;0;"N";0;0
1;33;43;"Barbora";"Nováková";"Bc.";"";26;"památkáøka";"Kladno";532053;53;53;"A";0;0;"N";0;0
1;33;44;"Jakub";"Nekolnı";"Bc.";"";49;"starosta";"Èeskı Brod";533271;53;53;"A";0;0;"N";0;0
1;33;45;"Daniel";"Dvoøák";"Bc.";"";47;"starosta, trenér mládee v kopané";"Klecany";538311;53;53;"A";0;0;"N";0;0
1;33;46;"Daniel";"Hamberger";"";"";26;"správa budov";"Sedlèany";541281;53;53;"A";0;0;"N";0;0
